ML_away,ML_home,away_score,capture_time,current_line,current_total,event_id,event_status,home_score,minute,period,second
1050.0,-3335.0,,2020-12-20 13:48:01.952919-05:00,-19.0,52.5,175321939,STARTED,,,,
,,,2020-12-20 13:48:01.952919-05:00,-24.0,50.5,179632598,STARTED,,,,
-103.0,-122.0,,2020-12-20 13:48:01.952919-05:00,0.5,42.5,179631782,STARTED,,,,
-182.0,145.0,,2020-12-20 13:48:01.952919-05:00,3.5,30.0,176185664,STARTED,,,,
-162.0,128.0,,2020-12-20 13:48:01.952919-05:00,3.0,54.5,179631818,STARTED,,,,
175.0,-225.0,,2020-12-20 13:48:01.952919-05:00,-5.5,58.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 13:48:01.952919-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 13:48:01.952919-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 13:48:01.952919-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 13:48:01.952919-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 13:48:01.952919-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
950.0,-2500.0,,2020-12-20 13:55:10.054538-05:00,-17.0,65.0,179633751,STARTED,,,,
-435.0,310.0,,2020-12-20 13:55:10.054538-05:00,8.5,37.0,179631829,STARTED,,,,
800.0,-1667.0,,2020-12-20 13:55:10.054538-05:00,-16.0,47.5,175321939,STARTED,,,,
,,,2020-12-20 13:55:10.054538-05:00,-23.5,50.5,179632598,STARTED,,,,
143.0,-182.0,,2020-12-20 13:55:10.054538-05:00,-3.5,47.0,179631782,STARTED,,,,
-295.0,225.0,,2020-12-20 13:55:10.054538-05:00,6.0,30.5,176185664,STARTED,,,,
-155.0,123.0,,2020-12-20 13:55:10.054538-05:00,3.0,53.0,179631818,STARTED,,,,
140.0,-180.0,,2020-12-20 13:55:10.054538-05:00,-3.5,57.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 13:55:10.054538-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 13:55:10.054538-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 13:55:10.054538-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 13:55:10.054538-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 13:55:10.054538-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
700.0,-1430.0,,2020-12-20 14:00:16.566567-05:00,-14.0,66.0,179633751,STARTED,,,,
-455.0,325.0,,2020-12-20 14:00:16.566567-05:00,8.5,35.5,179631829,STARTED,,,,
480.0,-770.0,,2020-12-20 14:00:16.566567-05:00,-11.0,51.5,175321939,STARTED,,,,
,,,2020-12-20 14:00:16.566567-05:00,-22.5,49.5,179632598,STARTED,,,,
170.0,-220.0,,2020-12-20 14:00:16.566567-05:00,-4.5,44.5,179631782,STARTED,,,,
-265.0,205.0,,2020-12-20 14:00:16.566567-05:00,6.0,30.0,176185664,STARTED,,,,
-225.0,170.0,,2020-12-20 14:00:16.566567-05:00,5.0,54.5,179631818,STARTED,,,,
105.0,-130.0,,2020-12-20 14:00:16.566567-05:00,-1.5,58.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:00:16.566567-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:00:16.566567-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:00:16.566567-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:00:16.566567-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:00:16.566567-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
1200.0,-5000.0,,2020-12-20 14:05:08.699617-05:00,-17.0,59.5,179633751,STARTED,,,,
-560.0,375.0,,2020-12-20 14:05:08.699617-05:00,9.0,34.0,179631829,STARTED,,,,
460.0,-715.0,,2020-12-20 14:05:08.699617-05:00,-10.5,50.5,175321939,STARTED,,,,
,,,2020-12-20 14:05:08.699617-05:00,-25.0,48.5,179632598,STARTED,,,,
205.0,-265.0,,2020-12-20 14:05:08.699617-05:00,-5.5,40.0,179631782,STARTED,,,,
-250.0,190.0,,2020-12-20 14:05:08.699617-05:00,5.5,30.0,176185664,STARTED,,,,
-278.0,210.0,,2020-12-20 14:05:08.699617-05:00,6.0,54.5,179631818,STARTED,,,,
-113.0,-112.0,,2020-12-20 14:05:08.699617-05:00,0.0,58.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:05:08.699617-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:05:08.699617-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:05:08.699617-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:05:08.699617-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:05:08.699617-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
700.0,-1430.0,,2020-12-20 14:10:10.232290-05:00,-13.5,61.5,179633751,STARTED,,,,
-1115.0,650.0,,2020-12-20 14:10:10.232290-05:00,12.5,36.5,179631829,STARTED,,,,
450.0,-670.0,,2020-12-20 14:10:10.232290-05:00,-10.0,48.5,175321939,STARTED,,,,
,,,2020-12-20 14:10:10.232290-05:00,-26.0,49.5,179632598,STARTED,,,,
265.0,-360.0,,2020-12-20 14:10:10.232290-05:00,-7.0,41.0,179631782,STARTED,,,,
-195.0,150.0,,2020-12-20 14:10:10.232290-05:00,3.5,29.0,176185664,STARTED,,,,
-455.0,320.0,,2020-12-20 14:10:10.232290-05:00,8.5,55.5,179631818,STARTED,,,,
115.0,-143.0,,2020-12-20 14:10:10.232290-05:00,-2.5,55.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:10:10.232290-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:10:10.232290-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:10:10.232290-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:10:10.232290-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:10:10.232290-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
420.0,-670.0,,2020-12-20 14:15:13.155025-05:00,-9.5,63.0,179633751,STARTED,,,,
-1667.0,800.0,,2020-12-20 14:15:13.155025-05:00,14.0,37.0,179631829,STARTED,,,,
250.0,-335.0,,2020-12-20 14:15:13.155025-05:00,-6.5,51.0,175321939,STARTED,,,,
,,,2020-12-20 14:15:13.155025-05:00,-28.0,51.5,179632598,STARTED,,,,
285.0,-385.0,,2020-12-20 14:15:13.155025-05:00,-7.0,41.0,179631782,STARTED,,,,
-265.0,200.0,,2020-12-20 14:15:13.155025-05:00,5.5,26.0,176185664,STARTED,,,,
-375.0,270.0,,2020-12-20 14:15:13.155025-05:00,7.0,54.5,179631818,STARTED,,,,
-122.0,-104.0,,2020-12-20 14:15:13.155025-05:00,1.0,59.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:15:13.155025-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:15:13.155025-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:15:13.155025-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:15:13.155025-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:15:13.155025-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
480.0,-770.0,,2020-12-20 14:20:09.634129-05:00,-10.0,65.0,179633751,STARTED,,,,
-1430.0,700.0,,2020-12-20 14:20:09.634129-05:00,13.5,35.5,179631829,STARTED,,,,
290.0,-400.0,,2020-12-20 14:20:09.634129-05:00,-7.0,49.5,175321939,STARTED,,,,
,,,2020-12-20 14:20:09.634129-05:00,-29.0,50.0,179632598,STARTED,,,,
290.0,-400.0,,2020-12-20 14:20:09.634129-05:00,-7.0,41.0,179631782,STARTED,,,,
-265.0,200.0,,2020-12-20 14:20:09.634129-05:00,5.5,26.0,176185664,STARTED,,,,
-265.0,200.0,,2020-12-20 14:20:09.634129-05:00,5.5,56.0,179631818,STARTED,,,,
-129.0,102.0,,2020-12-20 14:20:09.634129-05:00,1.0,57.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:20:09.634129-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:20:09.634129-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:20:09.634129-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:20:09.634129-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:20:09.634129-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
575.0,-910.0,,2020-12-20 14:25:10.107026-05:00,-11.0,66.0,179633751,STARTED,,,,
-1250.0,650.0,,2020-12-20 14:25:10.107026-05:00,13.0,34.5,179631829,STARTED,,,,
330.0,-455.0,,2020-12-20 14:25:10.107026-05:00,-7.5,50.5,175321939,STARTED,,,,
,,,2020-12-20 14:25:10.107026-05:00,-29.0,49.5,179632598,STARTED,,,,
290.0,-400.0,,2020-12-20 14:25:10.107026-05:00,-7.0,41.0,179631782,STARTED,,,,
-265.0,200.0,,2020-12-20 14:25:10.107026-05:00,5.5,26.0,176185664,STARTED,,,,
-225.0,175.0,,2020-12-20 14:25:10.107026-05:00,4.5,56.5,179631818,STARTED,,,,
-108.0,-115.0,,2020-12-20 14:25:10.107026-05:00,1.0,56.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:25:10.107026-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:25:10.107026-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:25:10.107026-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:25:10.107026-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:25:10.107026-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
575.0,-1000.0,,2020-12-20 14:30:11.816872-05:00,-11.0,66.5,179633751,STARTED,,,,
-835.0,510.0,,2020-12-20 14:30:11.816872-05:00,10.5,36.5,179631829,STARTED,,,,
320.0,-455.0,,2020-12-20 14:30:11.816872-05:00,-7.5,50.0,175321939,STARTED,,,,
,,,2020-12-20 14:30:11.816872-05:00,-29.0,48.5,179632598,STARTED,,,,
290.0,-400.0,,2020-12-20 14:30:11.816872-05:00,-7.0,41.0,179631782,STARTED,,,,
-250.0,195.0,,2020-12-20 14:30:11.816872-05:00,5.5,26.0,176185664,STARTED,,,,
-295.0,225.0,,2020-12-20 14:30:11.816872-05:00,6.0,53.5,179631818,STARTED,,,,
-108.0,-117.0,,2020-12-20 14:30:11.816872-05:00,-1.0,55.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:30:11.816872-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:30:11.816872-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:30:11.816872-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:30:11.816872-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:30:11.816872-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
600.0,-1115.0,,2020-12-20 14:35:10.195954-05:00,-11.5,65.5,179633751,STARTED,,,,
-1667.0,800.0,,2020-12-20 14:35:10.195954-05:00,13.0,37.5,179631829,STARTED,,,,
400.0,-590.0,,2020-12-20 14:35:10.195954-05:00,-8.5,50.5,175321939,STARTED,,,,
,,,2020-12-20 14:35:10.195954-05:00,-29.0,48.5,179632598,STARTED,,,,
245.0,-315.0,,2020-12-20 14:35:10.195954-05:00,-6.0,41.5,179631782,STARTED,,,,
-152.0,120.0,,2020-12-20 14:35:10.195954-05:00,2.5,27.5,176185664,STARTED,,,,
-315.0,240.0,,2020-12-20 14:35:10.195954-05:00,6.0,54.0,179631818,STARTED,,,,
-137.0,110.0,,2020-12-20 14:35:10.195954-05:00,1.5,54.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:35:10.195954-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:35:10.195954-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:35:10.195954-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:35:10.195954-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:35:10.195954-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
525.0,-910.0,,2020-12-20 14:40:09.930190-05:00,-10.5,65.5,179633751,STARTED,,,,
-1430.0,700.0,,2020-12-20 14:40:09.930190-05:00,13.0,37.5,179631829,STARTED,,,,
460.0,-715.0,,2020-12-20 14:40:09.930190-05:00,-9.5,50.0,175321939,STARTED,,,,
,,,2020-12-20 14:40:09.930190-05:00,-27.0,49.0,179632598,STARTED,,,,
150.0,-195.0,,2020-12-20 14:40:09.930190-05:00,-3.0,45.0,179631782,STARTED,,,,
104.0,-130.0,,2020-12-20 14:40:09.930190-05:00,-1.0,30.0,176185664,STARTED,,,,
-315.0,240.0,,2020-12-20 14:40:09.930190-05:00,6.0,54.0,179631818,STARTED,,,,
-132.0,106.0,,2020-12-20 14:40:09.930190-05:00,1.0,54.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:40:09.930190-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:40:09.930190-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:40:09.930190-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:40:09.930190-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:40:09.930190-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
575.0,-910.0,,2020-12-20 14:45:10.070125-05:00,-10.5,65.0,179633751,STARTED,,,,
-1430.0,700.0,,2020-12-20 14:45:10.070125-05:00,13.0,37.5,179631829,STARTED,,,,
400.0,-590.0,,2020-12-20 14:45:10.070125-05:00,-7.5,47.0,175321939,STARTED,,,,
,,,2020-12-20 14:45:10.070125-05:00,-26.5,47.0,179632598,STARTED,,,,
290.0,-400.0,,2020-12-20 14:45:10.070125-05:00,-6.5,45.5,179631782,STARTED,,,,
150.0,-190.0,,2020-12-20 14:45:10.070125-05:00,-3.5,30.0,176185664,STARTED,,,,
-295.0,220.0,,2020-12-20 14:45:10.070125-05:00,6.0,53.5,179631818,STARTED,,,,
-136.0,108.0,,2020-12-20 14:45:10.070125-05:00,1.5,52.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:45:10.070125-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:45:10.070125-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:45:10.070125-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:45:10.070125-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:45:10.070125-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
380.0,-590.0,,2020-12-20 14:50:09.800078-05:00,-8.0,65.0,179633751,STARTED,,,,
,,,2020-12-20 14:50:09.800078-05:00,17.0,43.5,179631829,STARTED,,,,
265.0,-360.0,,2020-12-20 14:50:09.800078-05:00,-6.0,47.5,175321939,STARTED,,,,
,,,2020-12-20 14:50:09.800078-05:00,-22.0,52.0,179632598,STARTED,,,,
500.0,-770.0,,2020-12-20 14:50:09.800078-05:00,-9.5,50.5,179631782,STARTED,,,,
110.0,-137.0,,2020-12-20 14:50:09.800078-05:00,-1.0,29.0,176185664,STARTED,,,,
-155.0,123.0,,2020-12-20 14:50:09.800078-05:00,2.5,57.0,179631818,STARTED,,,,
-136.0,108.0,,2020-12-20 14:50:09.800078-05:00,1.5,52.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:50:09.800078-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:50:09.800078-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:50:09.800078-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:50:09.800078-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:50:09.800078-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
900.0,-2000.0,,2020-12-20 14:56:25.700420-05:00,-12.5,59.5,179633751,STARTED,,,,
,,,2020-12-20 14:56:25.700420-05:00,19.0,42.5,179631829,STARTED,,,,
220.0,-295.0,,2020-12-20 14:56:25.700420-05:00,-4.5,47.5,175321939,STARTED,,,,
,,,2020-12-20 14:56:25.700420-05:00,-21.5,51.5,179632598,STARTED,,,,
350.0,-500.0,,2020-12-20 14:56:25.700420-05:00,-6.5,52.0,179631782,STARTED,,,,
117.0,-148.0,,2020-12-20 14:56:25.700420-05:00,-1.5,28.0,176185664,STARTED,,,,
-195.0,150.0,,2020-12-20 14:56:25.700420-05:00,3.0,57.5,179631818,STARTED,,,,
-155.0,123.0,,2020-12-20 14:56:25.700420-05:00,2.5,52.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 14:56:25.700420-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 14:56:25.700420-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 14:56:25.700420-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 14:56:25.700420-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 14:56:25.700420-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
600.0,-1115.0,,2020-12-20 15:00:09.034599-05:00,-9.5,58.0,179633751,STARTED,,,,
,,,2020-12-20 15:00:09.034599-05:00,17.0,40.5,179631829,STARTED,,,,
300.0,-420.0,,2020-12-20 15:00:09.034599-05:00,-6.0,44.0,175321939,STARTED,,,,
,,,2020-12-20 15:00:09.034599-05:00,-22.5,50.5,179632598,STARTED,,,,
270.0,-360.0,,2020-12-20 15:00:09.034599-05:00,-6.0,54.0,179631782,STARTED,,,,
-167.0,133.0,,2020-12-20 15:00:09.034599-05:00,2.5,29.0,176185664,STARTED,,,,
-200.0,155.0,,2020-12-20 15:00:09.034599-05:00,3.5,58.0,179631818,STARTED,,,,
-148.0,117.0,,2020-12-20 15:00:09.034599-05:00,2.0,51.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:00:09.034599-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 15:00:09.034599-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:00:09.034599-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:00:09.034599-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 15:00:09.034599-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
460.0,-770.0,,2020-12-20 15:05:09.285020-05:00,-8.5,58.5,179633751,STARTED,,,,
,,,2020-12-20 15:05:09.285020-05:00,19.5,39.5,179631829,STARTED,,,,
460.0,-715.0,,2020-12-20 15:05:09.285020-05:00,-7.5,46.5,175321939,STARTED,,,,
,,,2020-12-20 15:05:09.285020-05:00,-26.0,54.5,179632598,STARTED,,,,
215.0,-286.0,,2020-12-20 15:05:09.285020-05:00,-4.5,53.5,179631782,STARTED,,,,
-124.0,100.0,,2020-12-20 15:05:09.285020-05:00,1.5,29.0,176185664,STARTED,,,,
-435.0,310.0,,2020-12-20 15:05:09.285020-05:00,6.5,61.0,179631818,STARTED,,,,
-180.0,143.0,,2020-12-20 15:05:09.285020-05:00,3.0,53.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:05:09.285020-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 15:05:09.285020-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:05:09.285020-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:05:09.285020-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 15:05:09.285020-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
,,,2020-12-20 15:25:09.735661-05:00,-14.0,63.5,179633751,STARTED,,,,
-3335.0,1100.0,,2020-12-20 15:25:09.735661-05:00,10.5,39.5,179631829,STARTED,,,,
145.0,-186.0,,2020-12-20 15:25:09.735661-05:00,-3.0,47.5,175321939,STARTED,,,,
,,,2020-12-20 15:25:09.735661-05:00,-32.5,54.0,179632598,STARTED,,,,
-175.0,138.0,,2020-12-20 15:25:09.735661-05:00,2.5,57.5,179631782,STARTED,,,,
280.0,-385.0,,2020-12-20 15:25:09.735661-05:00,-6.0,33.5,176185664,STARTED,,,,
-500.0,350.0,,2020-12-20 15:25:09.735661-05:00,6.5,62.5,179631818,STARTED,,,,
-165.0,130.0,,2020-12-20 15:25:09.735661-05:00,3.0,61.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:25:09.735661-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 15:25:09.735661-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:25:09.735661-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:25:09.735661-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 15:25:09.735661-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
,,,2020-12-20 15:30:11.464240-05:00,-13.5,60.5,179633751,STARTED,,,,
,,,2020-12-20 15:30:11.464240-05:00,13.5,39.5,179631829,STARTED,,,,
420.0,-625.0,,2020-12-20 15:30:11.464240-05:00,-5.5,46.5,175321939,STARTED,,,,
,,,2020-12-20 15:30:11.464240-05:00,-33.0,54.0,179632598,STARTED,,,,
-220.0,170.0,,2020-12-20 15:30:11.464240-05:00,3.5,58.5,179631782,STARTED,,,,
160.0,-200.0,,2020-12-20 15:30:11.464240-05:00,-3.0,34.0,176185664,STARTED,,,,
-335.0,250.0,,2020-12-20 15:30:11.464240-05:00,4.0,63.0,179631818,STARTED,,,,
-186.0,145.0,,2020-12-20 15:30:11.464240-05:00,3.0,60.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:30:11.464240-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
230.0,-275.0,,2020-12-20 15:30:11.464240-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:30:11.464240-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:30:11.464240-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 15:30:11.464240-05:00,14.5,40.0,176185431,NOT_STARTED,,,,
,,,2020-12-20 15:35:10.426452-05:00,-20.5,64.0,179633751,STARTED,,,,
-1667.0,800.0,,2020-12-20 15:35:10.426452-05:00,9.0,38.5,179631829,STARTED,,,,
700.0,-1430.0,,2020-12-20 15:35:10.426452-05:00,-6.5,47.5,175321939,STARTED,,,,
,,,2020-12-20 15:35:10.426452-05:00,-33.5,54.0,179632598,STARTED,,,,
-275.0,210.0,,2020-12-20 15:35:10.426452-05:00,3.5,58.5,179631782,STARTED,,,,
300.0,-420.0,,2020-12-20 15:35:10.426452-05:00,-3.5,34.0,176185664,STARTED,,,,
-195.0,150.0,,2020-12-20 15:35:10.426452-05:00,3.0,64.0,179631818,STARTED,,,,
-125.0,100.0,,2020-12-20 15:35:10.426452-05:00,1.5,58.5,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:35:10.426452-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
215.0,-250.0,,2020-12-20 15:35:10.426452-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:35:10.426452-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:35:10.426452-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-910.0,675.0,,2020-12-20 15:35:10.426452-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
,,,2020-12-20 15:40:09.968070-05:00,-20.5,65.5,179633751,STARTED,,,,
-715.0,475.0,,2020-12-20 15:40:09.968070-05:00,6.0,39.5,179631829,STARTED,,,,
420.0,-625.0,,2020-12-20 15:40:09.968070-05:00,-6.5,48.0,175321939,STARTED,,,,
,,,2020-12-20 15:40:09.968070-05:00,-36.0,54.0,179632598,STARTED,,,,
-177.0,138.0,,2020-12-20 15:40:09.968070-05:00,3.0,57.5,179631782,STARTED,,,,
900.0,-2000.0,,2020-12-20 15:40:09.968070-05:00,-7.5,35.5,176185664,STARTED,,,,
-275.0,205.0,,2020-12-20 15:40:09.968070-05:00,3.0,64.0,179631818,STARTED,,,,
-167.0,132.0,,2020-12-20 15:40:09.968070-05:00,3.0,58.0,179631798,STARTED,,,,
1000.0,-1667.0,,2020-12-20 15:40:09.968070-05:00,-17.0,44.5,175163786,NOT_STARTED,,,,
215.0,-250.0,,2020-12-20 15:40:09.968070-05:00,-6.0,49.5,175163782,NOT_STARTED,,,,
-148.0,130.0,,2020-12-20 15:40:09.968070-05:00,2.5,53.5,176073583,NOT_STARTED,,,,
-305.0,255.0,,2020-12-20 15:40:09.968070-05:00,6.5,44.5,175163815,NOT_STARTED,,,,
-1000.0,725.0,,2020-12-20 15:40:09.968070-05:00,14.5,40.5,176185431,NOT_STARTED,,,,
,,,2020-12-20 15:45:09.575140-05:00,-14.5,70.5,179633751,STARTED,,,,
-715.0,275.0,,2020-12-20 15:45:09.575140-05:00,5.0,41.5,179631829,STARTED,,,,
280.0,-385.0,,2020-12-20 15:45:09.575140-05:00,-6.5,52.5,175321939,STARTED,,,,
-115.0,-109.0,,2020-12-20 15:45:09.575140-05:00,0.5,58.5,179631782,STARTED,,,,
,,,2020-12-20 15:45:09.575140-05:00,-35.5,52.5,179632598,STARTED,,,,
,,,2020-12-20 15:45:09.575140-05:00,-9.5,36.0,176185664,STARTED,,,,
-110.0,-114.0,,2020-12-20 15:45:09.575140-05:00,-1.5,63.5,179631818,STARTED,,,,
-141.0,114.0,,2020-12-20 15:45:09.575140-05:00,2.5,57.0,179631798,STARTED,,,,
